model,property,algorithm,success,trials,min simulations,avg simulations,median simulations,max simulations,stdev simulations,min time,avg time,max time,stdev time,min robustness,avg robustness,max robustness,stdev robustness,control points,exploration ratio,budget,expand (forced explore),explore,uniform,prefix,suffix,expand (falsifying),explore (falsifying),uniform (falsifying),prefix (falsifying),suffix (falsifying)
automatic_transmission,"□_[0.0, 30.0] (speed < 120.0)",adaptive,10,10,2.0,8.9,7.0,29.0,7.922541679705236,0.0,1.6,6.0,1.776388345929897,-17.980199361426514,-8.60628439097436,-0.5511690346261702,7.228613987906031,"2 2 3 3 3 4",0.25,300,10,0,2,1,0,3,0,0,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 3.0) ==> (30.0 < speed))",adaptive,10,10,9.0,38.4,40.0,75.0,22.77523020983786,1.0,7.9,16.0,4.909175083453431,-10.233565052853915,-7.131860095654703,-3.5325478948790447,3.340090271444812,"2 2 3 3 3 4",0.25,300,70,10,10,14,20,1,0,1,0,0
automatic_transmission,"□_[0.0, 30.0] ((gear == 4.0) ==> (40.0 < speed))",adaptive,10,10,4.0,24.3,21.0,58.0,16.090369790654286,0.0,4.8,12.0,3.552776691859794,-5.24145448916066,-3.57415807942537,-0.9276625421463223,1.986822557637981,"2 2 3 3 3 4",0.25,300,37,2,6,2,6,2,0,1,0,0
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,10,10,14.0,115.5,109.0,221.0,59.72576216898924,3.0,25.1,47.0,13.101738646284911,-2.061884233313208,-0.5967115961723479,-0.12086007517342523,0.6378893817103808,"2 2 3 3 3 4",0.25,300,114,6,11,10,13,1,0,0,2,0
automatic_transmission,"(□_[0.0, 10.0] (speed < 80.0) || ◇_[0.0, 30.0] (4500.0 < RPM))",adaptive,10,10,5.0,27.2,25.0,55.0,14.649990519526702,1.0,5.7,12.0,3.198958163736021,-6.0439516000248545,-2.9885183766531656,-2.223698226472081,1.6096930058459438,"2 2 3 3 3 4",0.25,300,39,0,0,0,0,3,0,0,0,0
automatic_transmission,"(□_[0.0, 10.0] (speed < 50.0) || ◇_[0.0, 30.0] (2700.0 < RPM))",adaptive,10,10,27.0,46.3,47.0,78.0,15.895841524681158,6.0,10.1,17.0,3.5103022978402048,-1.5044496074318587,-1.5031305066252372,-1.501937034466863,8.607574469816809E-4,"2 2 3 3 3 4",0.25,300,109,1,4,0,5,1,0,1,1,0
