model,property,algorithm,seed,simulations,time,robustness,falsified,control points,budget,solver,exploration ratio
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",716366206305976506,300.0,53.0,2.2868634016484606,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-664097967952096890,300.0,54.0,1.4948982088050258,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-7626305840007581305,95.0,16.0,-3.481658539605924,yes,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-936014597098521001,300.0,53.0,3.8006129013236816,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-3712473348031555265,300.0,53.0,3.2562294907359757,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-5385085577451676977,300.0,54.0,1.7939467240914126,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",3226808896521457696,300.0,53.0,1.5738275732925544,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-8048296759369464432,300.0,53.0,1.5554347710067375,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-5980367344430481626,300.0,53.0,1.1905154818613468,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",788858938481384207,300.0,53.0,0.9467486965076404,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-6619564036690157510,173.0,30.0,-1.5185934048915897,yes,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",3985416220470203733,300.0,52.0,2.1614660107314663,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",7193533022706831646,300.0,53.0,3.718190590546733,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",235968203830308327,210.0,37.0,-2.960957959779371,yes,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",2862375928637179673,300.0,53.0,0.115984373064002,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",1733705254159925515,300.0,53.0,0.641458615234832,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-8504543032785959249,300.0,54.0,3.0151080276706494,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-7016099092420483412,212.0,38.0,-1.2030146219150666,yes,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-707593918412981917,300.0,53.0,2.9048414799503988,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",7808781596452624138,300.0,54.0,1.8459177192340022,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",7776918874816332918,31.0,5.0,-0.20433053996455186,yes,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",1551977714186732052,300.0,53.0,0.3064070024292178,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",884442353236905459,300.0,54.0,1.82573297607275,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-3856132768600624130,300.0,54.0,1.869080060866679,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",6508273746721512298,207.0,38.0,-2.13019153480996,yes,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-3249150918428249918,296.0,54.0,-1.1349999456038375,yes,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-747698612238917473,19.0,3.0,-0.42558831115091067,yes,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",2834990346201456742,300.0,53.0,0.5059398110777451,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-3646213928872069011,277.0,49.0,-1.2792808606661836,yes,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-9203052978371877307,300.0,53.0,3.025853507797322,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",5812185380454159705,248.0,44.0,-0.20573018586721048,yes,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",3698569451379725367,300.0,53.0,0.11603939005905062,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",1803550004559964998,12.0,2.0,-2.5120879572372843,yes,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-9098066861554768257,128.0,22.0,-0.27586967130984874,yes,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",4759650789044915447,300.0,53.0,0.7471149383751552,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",261840310567858569,300.0,53.0,1.1043302801420083,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",7532569236458249954,147.0,26.0,-0.3506290580139009,yes,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-2585190562877473244,295.0,53.0,-0.4688451776941278,yes,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))","uniform random",-3026022337741321213,300.0,54.0,3.488870619505022,no,4,300,,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,0,110.0,73.0,-0.46735170313714797,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-4962768465676381896,65.0,43.0,-0.38436594247058103,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,4804307197456638271,191.0,131.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-1034601897293430941,138.0,95.0,-0.008573466737211346,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,7848011421992302230,191.0,131.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-8929183248358367000,142.0,97.0,-0.20770923194699317,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,488730542833106255,191.0,132.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,5082315122564986995,191.0,132.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-4023469995120514721,33.0,22.0,-0.7110605215243387,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-652523483647487500,43.0,29.0,-1.8604606643929888,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,733208966369662072,191.0,132.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-2859003968966358305,218.0,152.0,-0.3157076773432484,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,2391129358218448901,191.0,132.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,462804890636782426,191.0,132.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,4152650890530247911,191.0,132.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-7824937040248809533,166.0,114.0,-0.6533660433662482,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-7423161351415864473,34.0,23.0,-2.5973996803338015,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-1712070416600608528,53.0,35.0,-0.28208405278116594,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-7558503418509576542,109.0,74.0,-0.6425690165336354,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-1602231814014388968,76.0,51.0,-3.3534564751578064,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-8398198349610176347,54.0,36.0,-2.0333109675712255,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,8543763135442756639,191.0,132.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-6771948130860443991,78.0,53.0,-0.9321917666561609,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-6872183637580745469,222.0,156.0,-1.3144914974549455,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-4362937514027401353,222.0,156.0,-1.1871054726734944,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-645818057311197652,41.0,28.0,-1.0575173740549961,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-2589363629201395742,41.0,28.0,-1.0084836357789517,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-1292473327617944349,126.0,87.0,-0.9671300188617812,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,7708962365626450022,191.0,133.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-1985167797452687559,114.0,78.0,-1.7068457910556494,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-9181452172432867415,177.0,123.0,-1.1698197059439512,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,5136175437742153992,191.0,133.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,2461321076443974826,191.0,134.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,5393678625457699973,191.0,134.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-5223836593555421482,192.0,135.0,-0.1473954024083147,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,4231336260356479292,191.0,134.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,80026624404206994,191.0,134.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,5629798281369249587,191.0,134.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-7970476187495257102,153.0,106.0,-0.8810426735522588,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,8328412070939253235,191.0,134.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,8613213585075034408,191.0,134.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,7839281802022211816,191.0,134.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,605170570079111320,191.0,134.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-8912674914493871025,69.0,47.0,-0.9377108944907852,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-5429469239583332266,114.0,79.0,-0.9578393020219528,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,7697740277460248409,191.0,134.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,6823898353758749145,191.0,134.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-765888408110226152,2.0,1.0,-1.1292017524599562,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,1824341877410284492,191.0,134.0,-0.0025255154224984276,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",Breach,-9095715445349070663,77.0,52.0,-0.43374170669078943,yes,4,300,cmaes,
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,0,145.0,28.0,-0.12086007517342523,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,2259550045798965095,93.0,17.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-3829438240760260993,139.0,25.0,-2.061884233313208,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,2005239866016099126,221.0,40.0,-0.12086007517342523,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-935034862455618634,109.0,20.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-214626273324410912,94.0,17.0,-1.1182316491837412,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-5160239381806049217,14.0,2.0,-0.3378069126747434,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,1692448635543302857,182.0,33.0,-1.1182316491837412,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-3919797978948204096,103.0,18.0,-0.12086007517342523,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-7152424371758568743,55.0,10.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-7036162819889546928,69.0,12.0,-0.45614482562594105,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,4647833198160551316,75.0,14.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-4796559431591965296,160.0,29.0,-0.595064883585593,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-296872193765364603,30.0,6.0,-0.2724384495044916,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-2970000567215954187,121.0,22.0,-0.7461115988720124,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-1164601222806830005,77.0,14.0,-0.5108737655039377,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,8258104703080267003,120.0,22.0,-0.0038310640581258326,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,6723041349655142970,63.0,11.0,-0.576965155016687,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,5409423857476779207,74.0,13.0,-1.2819400998009414,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,7193969984018689540,23.0,4.0,-0.595064883585593,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,3620001027099296000,92.0,17.0,-0.3149497270695676,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-4806803425625261045,68.0,13.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-21773802330683342,38.0,7.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,5624865914845039949,157.0,28.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-3966065769136855815,129.0,23.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-2612804199236028488,29.0,5.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-2770448099064820610,19.0,3.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,2744605792339964056,11.0,2.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,6774155067258537818,71.0,12.0,-0.944571224831499,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-2272141266857455654,124.0,22.0,-0.5108737655039377,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-7544647157667528598,93.0,17.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-138854186251855051,48.0,9.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,8516016408742954404,151.0,29.0,-0.576965155016687,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-2495683991150683225,43.0,8.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-2044154323061054751,81.0,15.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-2818933116024726668,56.0,10.0,-0.41884923856619594,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,5389624053650279666,91.0,17.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,3985117162733562353,35.0,6.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,5027035796519242861,248.0,47.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,3560924028540554255,106.0,20.0,-1.0809146739427433,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,7668066513306547401,73.0,13.0,-0.12086007517342523,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-1810040861798066948,102.0,19.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-7127833840588806584,49.0,9.0,-0.5108737655039377,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-8076763867036922376,42.0,8.0,-1.1182316491837412,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,6549326763021948050,34.0,6.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,3165311232811283474,85.0,15.0,-0.12086007517342523,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,8543103741224627466,133.0,25.0,-0.12452001103930144,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,2171052900563966853,37.0,7.0,-0.12086007517342523,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,1844918168580139182,65.0,12.0,-0.32279376394925663,yes,"2 2 3 3 3 4",300,,0.25
automatic_transmission,"!□_[10.0, 30.0] ((50.0 <= speed) && (speed <= 60.0))",adaptive,-6866079581075461760,38.0,7.0,-0.5009192307503127,yes,"2 2 3 3 3 4",300,,0.25

